task,model,format,file,error,error_message
dialogue,llama-2,xml,36.txt,incorrect_syntax,"not well-formed (invalid token): line 10, column 0"
dialogue,llama-2,xml,38.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
dialogue,llama-2,xml,39.txt,incorrect_syntax,"not well-formed (invalid token): line 11, column 0"
dialogue,llama-2,xml,41.txt,incorrect_syntax,"not well-formed (invalid token): line 6, column 0"
dialogue,llama-2,xml,43.txt,incorrect_syntax,"not well-formed (invalid token): line 11, column 0"
dialogue,llama-2,xml,44.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
dialogue,llama-2,xml,47.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
dialogue,llama-2,xml,48.txt,incorrect_syntax,"syntax error: line 1, column 0"
dialogue,llama-2,xml,49.txt,incorrect_syntax,"not well-formed (invalid token): line 11, column 0"
dialogue,llama-2,xml,5.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
dialogue,llama-2,xml,50.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
dialogue,llama-2,xml,52.txt,incorrect_syntax,"not well-formed (invalid token): line 10, column 0"
dialogue,llama-2,xml,53.txt,incorrect_syntax,"not well-formed (invalid token): line 11, column 0"
dialogue,llama-2,xml,54.txt,incorrect_syntax,"not well-formed (invalid token): line 11, column 0"
dialogue,llama-2,xml,56.txt,incorrect_syntax,"not well-formed (invalid token): line 10, column 0"
dialogue,llama-2,xml,58.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
dialogue,llama-2,xml,59.txt,incorrect_syntax,"syntax error: line 1, column 0"
dialogue,llama-2,xml,6.txt,incorrect_syntax,"not well-formed (invalid token): line 10, column 0"
dialogue,llama-2,xml,60.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
dialogue,llama-2,xml,62.txt,incorrect_syntax,"not well-formed (invalid token): line 11, column 0"
dialogue,llama-2,xml,63.txt,incorrect_syntax,"not well-formed (invalid token): line 15, column 0"
dialogue,llama-2,xml,64.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
dialogue,llama-2,xml,65.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
dialogue,llama-2,xml,69.txt,incorrect_syntax,"not well-formed (invalid token): line 11, column 0"
dialogue,llama-2,xml,7.txt,incorrect_syntax,"syntax error: line 1, column 0"
dialogue,llama-2,xml,70.txt,incorrect_syntax,"not well-formed (invalid token): line 10, column 0"
dialogue,llama-2,xml,71.txt,incorrect_syntax,"not well-formed (invalid token): line 11, column 0"
dialogue,llama-2,xml,72.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
dialogue,llama-2,xml,73.txt,incorrect_syntax,"not well-formed (invalid token): line 11, column 0"
dialogue,llama-2,xml,74.txt,incorrect_syntax,"not well-formed (invalid token): line 11, column 0"
dialogue,llama-2,xml,76.txt,incorrect_syntax,"not well-formed (invalid token): line 10, column 0"
dialogue,llama-2,xml,79.txt,incorrect_syntax,"not well-formed (invalid token): line 10, column 0"
dialogue,llama-2,xml,80.txt,incorrect_syntax,"not well-formed (invalid token): line 10, column 0"
dialogue,llama-2,xml,81.txt,incorrect_syntax,"not well-formed (invalid token): line 66, column 0"
dialogue,llama-2,xml,82.txt,incorrect_syntax,"not well-formed (invalid token): line 10, column 0"
dialogue,llama-2,xml,84.txt,incorrect_syntax,"not well-formed (invalid token): line 11, column 0"
dialogue,llama-2,xml,85.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
dialogue,llama-2,xml,87.txt,incorrect_syntax,"not well-formed (invalid token): line 11, column 0"
dialogue,llama-2,xml,90.txt,incorrect_syntax,"not well-formed (invalid token): line 11, column 0"
dialogue,llama-2,xml,93.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
dialogue,llama-2,xml,94.txt,incorrect_syntax,"not well-formed (invalid token): line 10, column 0"
dialogue,llama-2,xml,96.txt,incorrect_syntax,"not well-formed (invalid token): line 15, column 0"
dialogue,llama-2,xml,98.txt,incorrect_syntax,"not well-formed (invalid token): line 10, column 0"
dialogue,llama-2,yaml,1.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,llama-2,yaml,10.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,llama-2,yaml,11.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,llama-2,yaml,13.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,llama-2,yaml,14.txt,incorrect_syntax,"expected a single document in the stream
  in ""<unicode string>"", line 2, column 1:
    order: 1
    ^
but found another document
  in ""<unicode string>"", line 5, column 1:
    ---
    ^"
dialogue,llama-2,yaml,17.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,llama-2,yaml,19.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,llama-2,yaml,21.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 123, column 1:
    ```
    ^"
dialogue,llama-2,yaml,22.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 15, column 1:
    ```
    ^"
dialogue,llama-2,yaml,24.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
dialogue,llama-2,yaml,28.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
dialogue,llama-2,yaml,30.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 9, column 1:
    ```
    ^"
dialogue,llama-2,yaml,31.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,llama-2,yaml,33.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
dialogue,llama-2,yaml,35.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
dialogue,llama-2,yaml,37.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,llama-2,yaml,38.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 9, column 1:
    ```
    ^"
dialogue,llama-2,yaml,41.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ``` [/INST]
    ^"
dialogue,llama-2,yaml,43.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,llama-2,yaml,47.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 9, column 1:
    ```
    ^"
dialogue,llama-2,yaml,5.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 9, column 1:
    ```
    ^"
dialogue,llama-2,yaml,50.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 4, column 1:
    ```md
    ^"
dialogue,llama-2,yaml,51.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,llama-2,yaml,52.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 21, column 1:
    ```
    ^"
dialogue,llama-2,yaml,53.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ``` [/INST]
    ^"
dialogue,llama-2,yaml,55.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,llama-2,yaml,56.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,llama-2,yaml,58.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,llama-2,yaml,59.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,llama-2,yaml,6.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
dialogue,llama-2,yaml,60.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ``` [/INST]
    ^"
dialogue,llama-2,yaml,62.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
dialogue,llama-2,yaml,63.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,llama-2,yaml,65.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,llama-2,yaml,67.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 27, column 1:
    ```
    ^"
dialogue,llama-2,yaml,68.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ``` [/INST]
    ^"
dialogue,llama-2,yaml,7.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,llama-2,yaml,71.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,llama-2,yaml,72.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
dialogue,llama-2,yaml,74.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,llama-2,yaml,75.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 12:
        text: A: Hello, B!
               ^"
dialogue,llama-2,yaml,76.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,llama-2,yaml,77.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,llama-2,yaml,78.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 12, column 1:
    ```
    ^"
dialogue,llama-2,yaml,79.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,llama-2,yaml,82.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,llama-2,yaml,86.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,llama-2,yaml,92.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,llama-2,yaml,93.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,llama-2,yaml,97.txt,incorrect_syntax,"expected '<document start>', but found '<scalar>'
  in ""<unicode string>"", line 2, column 1:
    You are a helpful, respectful an ... 
    ^"
dialogue,llama-2,yaml,99.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,mpt,xml,12.txt,incorrect_syntax,"not well-formed (invalid token): line 9, column 0"
dialogue,mpt,xml,20.txt,incorrect_syntax,"syntax error: line 1, column 0"
dialogue,mpt,xml,27.txt,incorrect_syntax,"syntax error: line 1, column 16"
dialogue,mpt,xml,73.txt,incorrect_syntax,"syntax error: line 1, column 0"
dialogue,mpt,yaml,10.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 18, column 5:
      - order: 6
        ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 23, column 12:
        text: ""Always be strong""
               ^"
dialogue,mpt,yaml,19.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 7, column 12:
        speaker: NPC
               ^"
dialogue,mpt,yaml,27.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 3, column 5:
      - order: 1
        ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 5, column 35:
        text: 'As I was saying, there's been an enormous increase in v ... 
                                      ^"
dialogue,mpt,yaml,56.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
dialogue,palm,xml,34.txt,incorrect_syntax,"mismatched tag: line 20, column 16"
dialogue,palm,xml,42.txt,incorrect_syntax,"mismatched tag: line 25, column 13"
dialogue,palm,xml,6.txt,incorrect_syntax,"mismatched tag: line 25, column 13"
enemy,falcon,json,12.txt,key_completeness,The key 'enemy' is missing.
enemy,falcon,json,28.txt,key_completeness,The key 'enemy' is missing.
enemy,falcon,json,41.txt,key_completeness,The key 'game' is missing.
enemy,falcon,json,85.txt,key_completeness,The key 'game' is missing.
enemy,falcon,xml,10.txt,incorrect_syntax,"syntax error: line 1, column 0"
enemy,falcon,xml,11.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 0"
enemy,falcon,xml,13.txt,incorrect_syntax,"syntax error: line 1, column 0"
enemy,falcon,xml,14.txt,incorrect_syntax,"junk after document element: line 12, column 0"
enemy,falcon,xml,15.txt,incorrect_syntax,"not well-formed (invalid token): line 3, column 6"
enemy,falcon,xml,18.txt,incorrect_syntax,"junk after document element: line 17, column 0"
enemy,falcon,xml,20.txt,incorrect_syntax,"mismatched tag: line 16, column 53"
enemy,falcon,xml,21.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 0"
enemy,falcon,xml,25.txt,incorrect_syntax,"syntax error: line 1, column 0"
enemy,falcon,xml,26.txt,incorrect_syntax,"not well-formed (invalid token): line 13, column 0"
enemy,falcon,xml,28.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 0"
enemy,falcon,xml,29.txt,incorrect_syntax,"syntax error: line 1, column 0"
enemy,falcon,xml,3.txt,incorrect_syntax,"not well-formed (invalid token): line 7, column 21"
enemy,falcon,xml,31.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 1"
enemy,falcon,xml,33.txt,incorrect_syntax,"syntax error: line 1, column 0"
enemy,falcon,xml,34.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 0"
enemy,falcon,xml,41.txt,incorrect_syntax,"not well-formed (invalid token): line 29, column 0"
enemy,falcon,xml,43.txt,incorrect_syntax,"syntax error: line 1, column 0"
enemy,falcon,xml,44.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 0"
enemy,falcon,xml,45.txt,incorrect_syntax,"junk after document element: line 9, column 0"
enemy,falcon,xml,47.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 0"
enemy,falcon,xml,49.txt,incorrect_syntax,"syntax error: line 1, column 0"
enemy,falcon,xml,50.txt,incorrect_syntax,"syntax error: line 1, column 0"
enemy,falcon,xml,52.txt,incorrect_syntax,"mismatched tag: line 5, column 66"
enemy,falcon,xml,53.txt,incorrect_syntax,"not well-formed (invalid token): line 12, column 0"
enemy,falcon,xml,57.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 0"
enemy,falcon,xml,58.txt,incorrect_syntax,"syntax error: line 1, column 0"
enemy,falcon,xml,59.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 0"
enemy,falcon,xml,6.txt,incorrect_syntax,"syntax error: line 1, column 0"
enemy,falcon,xml,64.txt,incorrect_syntax,"syntax error: line 1, column 0"
enemy,falcon,xml,65.txt,incorrect_syntax,"syntax error: line 1, column 0"
enemy,falcon,xml,66.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 0"
enemy,falcon,xml,67.txt,incorrect_syntax,"junk after document element: line 15, column 0"
enemy,falcon,xml,71.txt,incorrect_syntax,"not well-formed (invalid token): line 6, column 27"
enemy,falcon,xml,74.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 2"
enemy,falcon,xml,78.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 12"
enemy,falcon,xml,80.txt,incorrect_syntax,"not well-formed (invalid token): line 13, column 22"
enemy,falcon,xml,83.txt,incorrect_syntax,"syntax error: line 1, column 0"
enemy,falcon,xml,86.txt,incorrect_syntax,"syntax error: line 1, column 0"
enemy,falcon,xml,87.txt,incorrect_syntax,"not well-formed (invalid token): line 13, column 0"
enemy,falcon,xml,88.txt,incorrect_syntax,"junk after document element: line 18, column 0"
enemy,falcon,xml,89.txt,incorrect_syntax,"syntax error: line 2, column 0"
enemy,falcon,xml,9.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 0"
enemy,falcon,xml,91.txt,incorrect_syntax,"not well-formed (invalid token): line 3, column 37"
enemy,falcon,xml,93.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 1"
enemy,falcon,xml,94.txt,incorrect_syntax,"junk after document element: line 8, column 0"
enemy,falcon,xml,96.txt,incorrect_syntax,"syntax error: line 2, column 0"
enemy,falcon,xml,98.txt,incorrect_syntax,"no element found: line 10, column 0"
enemy,falcon,xml,99.txt,incorrect_syntax,"not well-formed (invalid token): line 15, column 0"
enemy,falcon,yaml,18.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 2, column 14:
      description: [description]
                 ^"
enemy,falcon,yaml,2.txt,incorrect_syntax,"while scanning a block scalar
  in ""<unicode string>"", line 1, column 1:
    | Enemy                          ... 
    ^
expected a comment or a line break, but found 'E'
  in ""<unicode string>"", line 1, column 3:
    | Enemy                            ... 
      ^"
enemy,falcon,yaml,22.txt,incorrect_syntax,"while parsing a block mapping
expected <block end>, but found ':'
  in ""<unicode string>"", line 7, column 7:
          :
          ^"
enemy,falcon,yaml,27.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 3, column 1:
    ```
    ^"
enemy,falcon,yaml,28.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 11, column 1:
    ```
    ^"
enemy,falcon,yaml,31.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 11, column 11:
            hp: 100
              ^"
enemy,falcon,yaml,42.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 8:
        atk: 0.2* atk + 1
           ^"
enemy,falcon,yaml,45.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 4, column 1:
    ```
    ^"
enemy,falcon,yaml,46.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 11, column 1:
    ```
    ^"
enemy,falcon,yaml,48.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 8:
        def: 5
           ^"
enemy,falcon,yaml,51.txt,incorrect_syntax,"while parsing a block mapping
  in ""<unicode string>"", line 2, column 3:
      type: ""spd"" or ""atk"" or ""def""
      ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 2, column 15:
      type: ""spd"" or ""atk"" or ""def""
                  ^"
enemy,falcon,yaml,52.txt,key_completeness,The root of the result is not a dictionary.
enemy,falcon,yaml,54.txt,key_completeness,The key 'game' is missing.
enemy,falcon,yaml,55.txt,incorrect_syntax,"while scanning for the next token
found character '@' that cannot start any token
  in ""<unicode string>"", line 7, column 12:
          atk: @atk
               ^"
enemy,falcon,yaml,64.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
enemy,falcon,yaml,71.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 6, column 10:
        - atk: # of attack actions
             ^"
enemy,falcon,yaml,72.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 3, column 16:
        description: description
                   ^"
enemy,falcon,yaml,73.txt,key_completeness,The root of the result is not a dictionary.
enemy,falcon,yaml,74.txt,key_completeness,The root of the result is not a dictionary.
enemy,falcon,yaml,76.txt,key_completeness,The key 'game' is missing.
enemy,falcon,yaml,8.txt,incorrect_syntax,"expected '<document start>', but found '<scalar>'
  in ""<unicode string>"", line 8, column 1:
    Infiltrator | HP
    ^"
enemy,falcon,yaml,86.txt,incorrect_syntax,"mapping values are not allowed here
  in ""<unicode string>"", line 5, column 8:
    - enemy: definition of enemy.
           ^"
enemy,falcon,yaml,9.txt,incorrect_syntax,"while scanning a block scalar
  in ""<unicode string>"", line 1, column 1:
    | Enemy | Description | Id | Nam ... 
    ^
expected a comment or a line break, but found 'E'
  in ""<unicode string>"", line 1, column 3:
    | Enemy | Description | Id | Name  ... 
      ^"
enemy,falcon,yaml,94.txt,incorrect_syntax,"while scanning a block scalar
  in ""<unicode string>"", line 2, column 1:
    | enemylocation |
    ^
expected a comment or a line break, but found 'e'
  in ""<unicode string>"", line 2, column 3:
    | enemylocation |
      ^"
enemy,gemini-pro,json,28.txt,key_completeness,The root of the result is not a dictionary.
enemy,gemini-pro,xml,57.txt,key_completeness,The key 'game' is missing.
enemy,gemini-pro,xml,60.txt,incorrect_syntax,"mismatched tag: line 11, column 11"
enemy,gemini-pro,yaml,46.txt,key_completeness,The root of the result is not a dictionary.
enemy,llama-2,xml,1.txt,incorrect_syntax,"not well-formed (invalid token): line 28, column 0"
enemy,llama-2,xml,10.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,100.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,11.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,12.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,13.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,14.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
enemy,llama-2,xml,15.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,16.txt,incorrect_syntax,"not well-formed (invalid token): line 34, column 0"
enemy,llama-2,xml,17.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 0"
enemy,llama-2,xml,18.txt,incorrect_syntax,"not well-formed (invalid token): line 15, column 0"
enemy,llama-2,xml,19.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,20.txt,incorrect_syntax,"not well-formed (invalid token): line 15, column 0"
enemy,llama-2,xml,21.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,22.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,25.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
enemy,llama-2,xml,26.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,27.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,28.txt,incorrect_syntax,"not well-formed (invalid token): line 28, column 0"
enemy,llama-2,xml,29.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,3.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,30.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,31.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,33.txt,incorrect_syntax,"not well-formed (invalid token): line 76, column 0"
enemy,llama-2,xml,34.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,37.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,38.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,39.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,4.txt,incorrect_syntax,"not well-formed (invalid token): line 28, column 0"
enemy,llama-2,xml,41.txt,incorrect_syntax,"not well-formed (invalid token): line 28, column 0"
enemy,llama-2,xml,42.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,43.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,44.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,46.txt,incorrect_syntax,"not well-formed (invalid token): line 1, column 0"
enemy,llama-2,xml,47.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,48.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,49.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,5.txt,incorrect_syntax,"not well-formed (invalid token): line 15, column 0"
enemy,llama-2,xml,50.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,51.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,52.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,53.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,54.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,55.txt,incorrect_syntax,"not well-formed (invalid token): line 15, column 0"
enemy,llama-2,xml,56.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,57.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,58.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,6.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
enemy,llama-2,xml,62.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
enemy,llama-2,xml,63.txt,incorrect_syntax,"not well-formed (invalid token): line 15, column 0"
enemy,llama-2,xml,64.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,65.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,66.txt,incorrect_syntax,"not well-formed (invalid token): line 13, column 0"
enemy,llama-2,xml,67.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,68.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
enemy,llama-2,xml,69.txt,incorrect_syntax,"not well-formed (invalid token): line 15, column 0"
enemy,llama-2,xml,71.txt,incorrect_syntax,"not well-formed (invalid token): line 15, column 0"
enemy,llama-2,xml,72.txt,incorrect_syntax,"not well-formed (invalid token): line 16, column 0"
